  Number  Name                   Base kV    Type    Load MW    Load Mvar     Gen. MW    Set. kV    Mvar fixed    Mvar var.
    3544  CDH_B629              230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3545  CDH_34.5               34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3546  CDH_13.8KV             13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3548  CDH34.5KV              34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3549  CDH_0.69KV              0.7000      -2     0.0000       0.0000     25.0000     1.0200        0.0000       0.0000
    3550  VEG_B607              230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3551  VEG_B606              230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3552  VEG_13.8KV             13.8000       2     0.0000       0.0000     20.0000     1.0200        0.0000       0.0000
    3553  SLU_B637              230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3554  EBI_B635              230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3555  PSM_B346               34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3556  PSM_TER5                0.7000       2     0.0000       0.0000      4.0000     1.0200        0.0000       0.0000
    3557  PSM_TER6                0.7000       2     0.0000       0.0000      4.0000     1.0200        0.0000       0.0000
    3558  PSM_TER7                0.7000       2     0.0000       0.0000      2.0000     1.0200        0.0000       0.0000
    3559  PSM_TER8                0.7000       2     0.0000       0.0000      3.0000     1.0200        0.0000       0.0000
    3561  EBI_TER_T646           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3566  AUR_4.16KV              4.2000      -2     0.0000       0.0000      2.5000     1.0100        0.0000       0.0000
    3567  AUR_4.16KV              4.2000       2     0.0000       0.0000      1.3050     1.0100        0.0000       0.0000
    3568  LLA_4.16KV              4.2000       2     0.0000       0.0000      2.4590     1.0200        0.0000       0.0000
    3569  LLA_4.16KV              4.2000       2     0.0000       0.0000      2.4590     1.0200        0.0000       0.0000
    3570  CHA_13.8KV             13.8000       2     0.0000       0.0000      6.0220     1.0000        0.0000       0.0000
    3571  MRJ_4.16KV              4.2000       2     0.0000       0.0000      3.0110     1.0000        0.0000       0.0000
    3572  MRJ_4.16KV              4.2000      -2     0.0000       0.0000      1.9000     1.0000        0.0000       0.0000
    3573  GRE_B117                4.2000       2     0.0000       0.0000      1.5050     1.0100        0.0000       0.0000
    3574  SMA_0.69KV              0.7000       2     0.0000       0.0000      1.5000     1.0000        0.0000       0.0000
    3575  SMA_0.69KV              0.7000      -2     0.0000       0.0000      1.5200     1.0000        0.0000       0.0000
    3577  CKP_B576              138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3578  CKP_B276               13.8000       2     0.0000       0.0000     13.1480     1.0200        0.0000       0.0000
    3580  CHY_34.5KV             34.5000      -2     0.0000       0.0000     10.0000     1.0000        0.0000       0.0000
    3581  SOP_B350               34.5000      -2     0.0000       0.0000     47.5000     1.0200        0.0000       0.0000
    3582  CHS_B349               34.5000      -2     0.0000       0.0000     47.5000     1.0200        0.0000       0.0000
    3586  ZGZ_34.5                4.2000       2     0.0000       0.0000      0.9030     1.0200        0.0000       0.0000
    3587  SZG_4.16                4.2000      -2     0.0000       0.0000      3.5130     1.0000        0.0000       0.0000
    3590  ENERBASA               13.8000      -2     0.0000       0.0000     23.7500     1.0300        0.0000       0.0000
    3592  AGF_B641              230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3593  MECER                  34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3594  MCR_PLANTA              0.4000      -2     0.0000       0.0000     18.5000     1.0200        0.0000       0.0000
    3600  SMT_69KV               69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3601  SFE_13.8               13.8000       1     7.7960       1.2700      0.0000   nan             0.0000       0.0000
    3602  CDH_B368               34.5000       1    15.4470       3.1870      0.0000   nan             0.0000       0.0000
    3603  LPT_13.8               13.8000       1     9.3500       2.3910      0.0000   nan             0.0000       0.0000
    3604  CHM_13.8               13.8000       1     3.4670       2.5050      0.0000   nan             0.0000       0.0000
    3807  DEGSA_13.8KV           13.8000      -2     0.0000       0.0000      8.0000     1.0000        0.0000       0.0000
    3811  TLG_230KV             230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3846  TLG_69KV               69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3957  TER_PGR_T6XX           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3958  CDH_13.8KV             13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3959  TER_CHI_13.8           13.8000       4     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3960  TER_SLU_34.5           34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3961  TER_TON_T610           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3962  TER_SUY_T542           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3963  TER_SFE_T509           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3964  TER_YOR_T436           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3965  TER_TSZ_T528           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3966  TER_TSZ_T526           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3967  TER_TEL_T507           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3968  TER_CRL_T536           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3969  TER_CRL_T501           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3970  TER_LFL_T434           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3971  TER_ZAM_T430           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3972  TER_LFL_T426           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3973  TER_SUY_T510           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3974  TER_SGT_T504           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3975  TER_SFE_T514           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3976  TER_SFE_T410           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3977  TER_PRD_T632           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3978  TER_PGR_T604           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3979  TER_PGR_T603           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3980  TER_PGR_T520           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    3981  TER_PAV_T633           13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
