  From Number    To Number  From Name         To Name             ID      Resistance_ohm    Reactance_ohm    Susceptance_uS    Base kV
        53454        55104  ALA138_138.00     LAN138_138.00       1               0.2575           1.1270          257.9815   138.0000
        53458        53460  ALA34.5A_34.500   ALA34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53550        54050  EST230_230.00     TER230A_230.00      1               0.7369           7.2219           48.9414   230.0000
        53550        54202  EST230_230.00     CON230B_230.00      1               0.9411           7.3907           50.5671   230.0000
        53550        54850  EST230_230.00     HIG230_230.00       1               1.3743          13.6561           92.7221   230.0000
        53558        53560  EST34.5A_34.500   EST34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53604        53654  HER138_138.00     COL138_138.00       1               0.7486           3.3803           22.3693   138.0000
        53608        53609  HER34.5A_34.500   HER34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53609        53610  HER34.5B_34.500   HER34.5C_34.500     1               0.0000           0.0012            0.0000    34.5000
        53610        53611  HER34.5C_34.500   HER34.5D_34.500     1               0.0000           0.0012            0.0000    34.5000
        53654        55004  COL138_138.00     URU138_138.00       1               0.0419           0.1834           42.0080   138.0000
        53658        53660  COL34.5A_34.500   COL34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53704        55054  SAB138_138.00     GUD138_138.00       1               0.1438           0.6290          143.9824   138.0000
        53704        58004  SAB138_138.00     CAC138A_138.00      1               3.9252          16.5833          126.3390   138.0000
        53708        53710  SAB34.5A_34.500   SAB34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53712        53714  SAB13.8A_13.800   SAB13.8B_13.800     1               0.0000           0.0002            0.0000    13.8000
        53754        53854  COV138_138.00     RMA138A_138.00      1               0.9431           3.9815           30.2983   138.0000
        53754        58104  COV138_138.00     ANG138A_138.00      1               2.4449          15.5169          114.3667   138.0000
        53758        53760  COV34.5A_34.500   COV34.5C_34.500     1               0.0000           0.0012            0.0000    34.5000
        53760        53764  COV34.5C_34.500   COV34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53850        54050  RMA230_230.00     TER230A_230.00      1               0.9384           7.4695           50.8696   230.0000
        53850        56000  RMA230_230.00     SIS230_230.00       1               5.1086          27.8619          197.8072   230.0000
        53850        58450  RMA230_230.00     TTO230A_230.00      1               1.3648          12.7013          170.1512   230.0000
        53854        53856  RMA138A_138.00    RMA138B_138.00      1               0.0000           0.0190            0.0000   138.0000
        53856        58004  RMA138B_138.00    CAC138A_138.00      1               0.6513           5.1990           67.3703   138.0000
        53858        53860  RMA34.5A_34.500   RMA34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53900        53902  TAR230A_230.00    TAR230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        53900        54850  TAR230A_230.00    HIG230_230.00       1               0.4158           3.8887           25.6522   230.0000
        53902        54000  TAR230B_230.00    PAR230A_230.00      1               3.2057          20.8162          144.7637   230.0000
        53950        53951  CHU230A_230.00    CHU230B_230.00      1               0.0598           0.3602            2.4008   230.0000
        53950        53952  CHU230A_230.00    CHU230C_230.00      2               0.0598           0.3602            2.4008   230.0000
        54000        54250  PAR230A_230.00    PIR230A_230.00      1               0.7173           4.6843           32.3629   230.0000
        54000        56102  PAR230A_230.00    PAL230B_230.00      10              9.6701          62.5331          446.3705   230.0000
        54050        54250  TER230A_230.00    PIR230A_230.00      1               3.1211          25.5243          173.9130   230.0000
        54058        54060  TER34.5A_34.500   TER34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        54060        54062  TER34.5B_34.500   TER34.5C_34.500     1               0.0000           0.0012            0.0000    34.5000
        54108        54110  POA34.5A_34.500   POA34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        54110        54114  POA34.5B_34.500   TAC34.5_34.500      1               1.1357           3.0232           33.6064    34.5000
        54154        58006  JOY138_138.00     CAC138B_138.00      1               0.8566           3.8787           25.4148   138.0000
        54200        54202  CON230A_230.00    CON230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        54208        54210  CON34.5A_34.500   CON34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        54500        58200  GEN230A_230.00    LEE230_230.00       1               0.9332           7.6144           94.8582   230.0000
        54758        54760  COY34.5D_34.500   COY34.5C_34.500     1               0.0000           0.0012            0.0000    34.5000
        54858        54860  HIG34.5C_34.500   HIG34.5D_34.500     1               0.0000           0.0012            0.0000    34.5000
        55020        55021  URU13.8A_13.800   URU13.8B_13.800     1               0.0000           0.0002            0.0000    13.8000
        55070        55071  GUD13.8A_13.800   GUD13.8B_13.800     1               0.0000           0.0002            0.0000    13.8000
        55120        55121  LAN13.8A_13.800   LAN13.8B_13.800     1               0.0000           0.0002            0.0000    13.8000
        56000        56100  SIS230_230.00     PAL230A_230.00      1               4.9356          26.7864          192.1928   230.0000
        56008        56010  SIS34.5A_34.500   SIS34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        56050        56052  RCL230A_230.00    RCL230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        56050        56100  RCL230A_230.00    PAL230A_230.00      1               4.3695          23.8420          170.3970   230.0000
        56052        56102  RCL230B_230.00    PAL230B_230.00      10              3.8072          24.6165          175.6711   230.0000
        56058        56060  RCL34.5A_34.500   RCL34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        56100        56102  PAL230A_230.00    PAL230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        58004        58006  CAC138A_138.00    CAC138B_138.00      1               0.0000           0.0190            0.0000   138.0000
        58006        58054  CAC138B_138.00    TUR138_138.00       1               1.0708           4.5092           34.2890   138.0000
        58006        58106  CAC138B_138.00    ANG138B_138.00      1               1.7020           7.1925           54.6629   138.0000
        58054        58106  TUR138_138.00     ANG138B_138.00      1               0.6351           2.6747           20.3214   138.0000
        58058        58060  TUR34.5A_34.500   TUR34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        58058        58062  TUR34.5A_34.500   LAJ34.5_34.500      1               1.0661           3.4363           33.6064    34.5000
        58104        58106  ANG138A_138.00    ANG138B_138.00      1               0.0000           0.0190            0.0000   138.0000
        58150        58200  TRA230_230.00     LEE230_230.00       1               2.1663          15.1601          113.9698   230.0000
        58150        58300  TRA230_230.00     MOI230A_230.00      1               2.0329          18.8065          244.8771   230.0000
        58150        58500  TRA230_230.00     REV230A_230.00      1               0.2756           2.5128           32.5709   230.0000
        58158        58160  TRA34.5A_34.500   TRA34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        58208        58210  LEE34.5A_34.500   LEE34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        58210        58212  LEE34.5B_34.500   DJL34.5_34.500      1               1.9937           5.4097           26.0449    34.5000
        58300        58302  MOI230A_230.00    MOI230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        58300        58350  MOI230A_230.00    CAH230_230.00       1               3.8252          20.8743          146.5217   230.0000
        58302        58600  MOI230B_230.00    RBL230_230.00       1               0.2031           1.7774           13.6295   230.0000
        58304        58305  MOI138A_138.00    MOI138B_138.00      1               0.0000           0.0190            0.0000   138.0000
        58305        58306  MOI138B_138.00    MOI138C_138.00      1               0.0000           0.0190            0.0000   138.0000
        58308        58310  MOI34.5A_34.500   MOI34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        58310        58312  MOI34.5B_34.500   MOINRECO_34.500     1               0.0000           0.0012            0.0000    34.5000
        58450        58500  TTO230A_230.00    REV230A_230.00      1               0.7459           7.1203           88.3365   230.0000
        58500        58600  REV230A_230.00    RBL230_230.00       1               2.4165          22.4878          275.9924   230.0000
        58508        58515  REV34.5A_34.500   REV34.5B_34.500     1               0.7535           2.6187           31.9261    34.5000
        58608        58610  RBL34.5A_34.500   RBL34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        58630        58631  RBL20A_20.000     RBL20B_20.000       1               0.0000           0.0004            0.0000    20.0000
